raceId,driverId,stop,lap,constructorId,grid,laps,position,circuitId,podium
1046,822,2,62,131,1,87,8,3,0
1046,825,2,54,210,15,87,15,3,0
1046,826,2,53,213,6,87,7,3,0
1046,832,2,55,1,8,87,4,3,0
1046,839,1,41,4,11,87,2,3,1
1046,840,1,42,211,10,87,3,3,1
1046,841,2,54,51,14,87,13,3,0
1046,842,2,51,213,9,87,11,3,0
1046,846,2,54,1,19,87,10,3,0
1046,847,4,78,131,2,87,9,3,0
1046,848,2,62,9,12,87,6,3,0
1046,850,3,63,210,20,87,17,3,0
1046,851,3,59,3,17,87,16,3,0
1047,1,1,10,131,3,55,3,24,1
1047,8,1,10,51,15,54,12,24,0
1047,20,1,35,6,13,54,14,24,0
1047,817,1,39,4,11,55,7,24,0
1047,822,1,10,131,2,55,2,24,1
1047,825,2,47,210,20,54,18,24,0
1047,826,1,10,213,7,54,11,24,0
1047,830,1,10,9,1,55,1,24,1
1047,832,1,10,1,6,55,6,24,0
1047,839,1,10,4,10,55,9,24,0
1047,840,1,10,211,8,55,10,24,0
1047,841,1,27,51,14,54,16,24,0
1047,842,1,10,213,9,55,8,24,0
1047,844,1,22,6,12,54,13,24,0
1047,846,1,10,1,4,55,5,24,0
1047,847,1,10,3,16,54,15,24,0
1047,848,1,10,9,5,55,4,24,0
1047,849,2,35,3,18,54,17,24,0
1047,850,3,48,210,17,53,19,24,0
1052,1,2,28,131,2,56,1,3,1
1052,8,2,29,51,14,56,11,3,0
1052,20,1,24,117,20,55,15,3,0
1052,815,3,38,9,0,56,5,3,0
1052,817,2,32,1,6,56,7,3,0
1052,822,3,54,131,3,56,3,3,1
1052,830,2,39,9,1,56,2,3,1
1052,832,2,37,6,8,56,8,3,0
1052,839,2,31,214,16,55,13,3,0
1052,840,2,28,117,10,56,10,3,0
1052,841,2,30,51,12,55,12,3,0
1052,842,3,39,213,5,52,17,3,0
1052,844,2,32,6,4,56,6,3,0
1052,846,2,33,1,7,56,4,3,0
1052,847,2,36,3,15,55,14,3,0
1052,849,2,32,3,17,51,18,3,0
1052,852,2,33,213,13,56,9,3,0
1052,854,2,33,210,18,55,16,3,0
1053,1,4,33,131,1,63,2,21,1
1053,4,3,33,214,15,63,10,21,0
1053,8,3,33,51,16,63,13,21,0
1053,20,5,33,117,0,61,15,21,0
1053,815,2,33,9,2,63,11,21,0
1053,817,2,33,1,6,63,6,21,0
1053,830,2,33,9,3,63,1,21,1
1053,832,2,33,6,11,63,5,21,0
1053,839,5,33,214,9,63,9,21,0
1053,840,3,33,117,10,63,8,21,0
1053,841,4,40,51,17,62,14,21,0
1053,842,4,33,213,5,63,7,21,0
1053,844,2,33,6,4,63,4,21,0
1053,846,2,33,1,7,63,3,21,1
1053,852,3,33,213,20,63,12,21,0
1053,853,4,32,210,19,61,17,21,0
1053,854,4,32,210,18,61,16,21,0
1054,1,3,37,131,2,66,1,75,1
1054,4,3,40,214,13,66,8,75,0
1054,20,3,22,117,10,65,13,75,0
1054,815,3,51,9,4,66,4,75,0
1054,817,3,41,1,16,66,9,75,0
1054,822,4,63,131,1,66,3,75,1
1054,830,4,64,9,3,66,2,75,1
1054,832,3,21,6,5,66,11,75,0
1054,839,3,22,214,6,66,7,75,0
1054,840,3,39,117,17,65,14,75,0
1054,841,3,22,51,12,65,12,75,0
1054,842,3,24,213,9,66,10,75,0
1054,844,3,25,6,8,66,6,75,0
1054,846,3,22,1,7,66,5,75,0
1054,847,3,28,3,11,65,16,75,0
1054,849,3,24,3,18,64,18,75,0
1054,852,3,21,213,14,65,15,75,0
1054,853,4,43,210,20,64,19,75,0
1054,854,3,32,210,19,64,17,75,0
